"","V1","insert_date","origin","destination","start_date","end_date","train_type","price","train_class","fare"
"9023",180581,"2019-04-20 14:19:34","BARCELONA","MADRID","2019-05-19 13:25:00","2019-05-19 16:10:00","AVE",66.75,"Turista","Promo"
"9024",1440379,"2019-05-07 13:40:32","MADRID","VALENCIA","2019-05-29 12:40:00","2019-05-29 14:20:00","AVE",27.8,"Turista","Promo"
"9025",996619,"2019-04-29 05:12:31","MADRID","VALENCIA","2019-05-28 11:10:00","2019-05-28 13:25:00","INTERCITY",29.9,"Turista","Promo"
"9026",2537536,"2019-04-18 21:38:55","SEVILLA","MADRID","2019-05-12 20:15:00","2019-05-12 22:36:00","AVE",76.3,"Turista","Flexible"
"9027",2546829,"2019-04-18 23:17:20","VALENCIA","MADRID","2019-06-14 06:38:00","2019-06-14 14:20:00","REGIONAL",28.35,"Turista","Adulto ida"
"9028",2247574,"2019-04-16 17:43:52","SEVILLA","MADRID","2019-05-19 10:45:00","2019-05-19 13:17:00","AVE",60.3,"Turista","Promo"
"9029",9121,"2019-04-19 07:12:46","SEVILLA","MADRID","2019-04-24 06:10:00","2019-04-24 08:58:00","AV City",62.2,"Turista","Flexible"
"9030",1640546,"2019-04-12 06:21:38","MADRID","VALENCIA","2019-05-16 16:05:00","2019-05-16 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"9031",1588781,"2019-05-09 17:44:28","MADRID","BARCELONA","2019-06-20 09:30:00","2019-06-20 12:34:00","AVE",85.1,"Turista","Promo"
"9032",2252128,"2019-04-16 18:38:54","MADRID","VALENCIA","2019-04-18 19:40:00","2019-04-18 21:29:00","AVE",57.75,"Turista","Promo"
"9033",47442,"2019-04-19 14:04:08","MADRID","VALENCIA","2019-05-20 11:55:00","2019-05-20 13:35:00","AVE",21.95,"Turista","Promo"
"9034",1810396,"2019-04-13 21:28:07","MADRID","SEVILLA","2019-04-22 08:30:00","2019-04-22 11:14:00","ALVIA",NA,"Preferente","Promo"
"9035",1632685,"2019-04-12 04:17:11","MADRID","VALENCIA","2019-04-20 11:55:00","2019-04-20 13:35:00","AVE",39.45,"Turista","Promo"
"9036",232201,"2019-04-21 01:51:15","BARCELONA","MADRID","2019-05-22 07:05:00","2019-05-22 09:50:00","AVE",75.4,"Turista","Promo"
"9037",1795792,"2019-04-13 18:21:03","MADRID","SEVILLA","2019-05-18 13:10:00","2019-05-18 20:51:00","MD-LD",NA,"Turista","Promo"
"9038",1924371,"2019-04-14 18:23:06","VALENCIA","MADRID","2019-05-13 16:15:00","2019-05-13 17:55:00","AVE",27.8,"Turista","Promo"
"9039",1963154,"2019-04-15 00:09:56","MADRID","PONFERRADA","2019-04-27 12:20:00","2019-04-27 18:52:00","LD-MD",34.35,"Turista con enlace","Promo +"
"9040",1223864,"2019-05-03 09:44:31","MADRID","VALENCIA","2019-05-31 16:30:00","2019-05-31 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"9041",86572,"2019-04-19 21:14:53","VALENCIA","MADRID","2019-05-02 06:38:00","2019-05-02 14:20:00","REGIONAL",28.35,"Turista","Adulto ida"
"9042",70014,"2019-04-19 18:08:44","MADRID","BARCELONA","2019-05-22 17:30:00","2019-05-22 20:40:00","AVE",85.1,"Turista","Promo"
"9043",854864,"2019-04-26 19:36:06","VALENCIA","MADRID","2019-06-18 09:50:00","2019-06-18 17:28:00","REGIONAL",28.35,"Turista","Adulto ida"
"9044",2347863,"2019-04-17 11:36:56","MADRID","SEVILLA","2019-05-25 08:00:00","2019-05-25 10:32:00","AVE",61.45,"Preferente","Promo"
"9045",1227385,"2019-05-03 11:27:52","VALENCIA","MADRID","2019-05-24 06:20:00","2019-05-24 10:36:00","INTERCITY",20.6,"Turista Plus","Promo"
"9046",1539195,"2019-05-09 01:37:49","VALENCIA","MADRID","2019-05-28 08:00:00","2019-05-28 09:47:00","AVE",33.65,"Turista","Promo"
"9047",1573979,"2019-05-09 13:12:03","BARCELONA","MADRID","2019-05-28 16:25:00","2019-05-28 18:55:00","AVE",100.4,"Turista","Promo"
"9048",1468600,"2019-05-08 04:40:21","MADRID","VALENCIA","2019-06-15 08:00:00","2019-06-15 14:10:00","REGIONAL",28.35,"Turista","Adulto ida"
"9049",141298,"2019-04-20 07:13:34","BARCELONA","MADRID","2019-05-28 08:00:00","2019-05-28 11:10:00","AVE",85.1,"Turista","Promo"
"9050",260510,"2019-04-21 05:44:54","BARCELONA","MADRID","2019-05-07 07:00:00","2019-05-07 09:30:00","AVE",100.4,"Turista","Promo"
"9051",883440,"2019-04-27 07:19:34","MADRID","VALENCIA","2019-05-14 10:40:00","2019-05-14 12:20:00","AVE",27.8,"Turista","Promo"
"9052",1618690,"2019-04-12 00:15:01","MADRID","BARCELONA","2019-05-26 17:30:00","2019-05-26 20:40:00","AVE",107.7,"Turista","Flexible"
"9053",1340924,"2019-05-05 19:22:39","SEVILLA","MADRID","2019-05-27 14:45:00","2019-05-27 17:15:00","AVE",47.3,"Turista","Promo"
"9054",2463918,"2019-04-18 08:24:23","VALENCIA","MADRID","2019-05-17 06:38:00","2019-05-17 14:20:00","REGIONAL",28.35,"Turista","Adulto ida"
"9055",1116899,"2019-05-01 09:06:02","MADRID","PONFERRADA","2019-05-05 14:40:00","2019-05-05 18:33:00","AVE-MD",44.7,"Turista con enlace","Promo +"
"9056",1257576,"2019-05-04 01:46:18","MADRID","SEVILLA","2019-05-25 08:30:00","2019-05-25 11:14:00","ALVIA",NA,"Turista","Flexible"
"9057",1730897,"2019-04-13 04:14:22","SEVILLA","MADRID","2019-04-14 19:45:00","2019-04-14 22:17:00","AVE",NA,"Turista","Promo"
"9058",2309280,"2019-04-17 04:39:15","MADRID","VALENCIA","2019-05-30 10:40:00","2019-05-30 12:20:00","AVE",21.95,"Turista","Promo"
"9059",88027,"2019-04-19 21:30:07","MADRID","VALENCIA","2019-05-26 14:10:00","2019-05-26 16:03:00","AVE",45.3,"Turista","Promo"
"9060",1842245,"2019-04-14 05:22:11","MADRID","VALENCIA","2019-05-21 17:48:00","2019-05-21 21:58:00","INTERCITY",17.15,"Turista","Promo"
"9061",950307,"2019-04-28 09:37:16","SEVILLA","MADRID","2019-05-30 19:15:00","2019-05-30 21:36:00","AVE",53.4,"Turista","Promo"
"9062",1996525,"2019-04-15 04:35:00","VALENCIA","MADRID","2019-05-26 18:35:00","2019-05-26 20:21:00","AVE",51.15,"Turista","Promo"
"9063",1740137,"2019-04-13 06:15:45","MADRID","SEVILLA","2019-05-23 12:00:00","2019-05-23 14:32:00","AVE",NA,"Turista","Promo"
"9064",1213359,"2019-05-03 05:18:50","PONFERRADA","MADRID","2019-05-12 17:15:00","2019-05-12 22:14:00","MD-AVE",40.6,"Turista con enlace","Promo +"
"9065",1721976,"2019-04-13 02:17:13","SEVILLA","MADRID","2019-05-31 19:15:00","2019-05-31 21:36:00","AVE",NA,"Turista","Promo"
"9066",1555861,"2019-05-09 07:16:26","MADRID","SEVILLA","2019-05-11 20:35:00","2019-05-11 23:15:00","AVE",69.35,"Preferente","Promo"
"9067",2359319,"2019-04-17 13:39:38","PONFERRADA","MADRID","2019-05-10 13:44:00","2019-05-10 19:21:00","LD",NA,"Turista con enlace","Promo +"
"9068",2473425,"2019-04-18 10:13:20","MADRID","BARCELONA","2019-05-22 08:30:00","2019-05-22 11:15:00","AVE",75.4,"Turista","Promo"
"9069",700277,"2019-04-24 10:19:36","BARCELONA","MADRID","2019-05-07 06:05:00","2019-05-07 09:15:00","AVE",107.7,"Turista","Flexible"
"9070",1160889,"2019-05-02 03:46:10","BARCELONA","MADRID","2019-05-10 12:50:00","2019-05-10 15:45:00","AVE-TGV",90.5,"Turista Plus","Promo"
"9071",2150260,"2019-04-16 02:13:01","MADRID","VALENCIA","2019-04-29 14:10:00","2019-04-29 16:03:00","AVE",57.75,"Turista","Promo"
"9072",1901786,"2019-04-14 15:12:19","MADRID","BARCELONA","2019-05-13 18:00:00","2019-05-13 20:30:00","AVE",88.95,"Turista","Promo"
"9073",2014187,"2019-04-15 07:18:53","VALENCIA","MADRID","2019-05-22 10:40:00","2019-05-22 12:32:00","AVE",21.95,"Turista","Promo"
"9074",797358,"2019-04-25 21:23:51","SEVILLA","MADRID","2019-05-20 14:45:00","2019-05-20 17:15:00","AVE",47.3,"Turista","Promo"
"9075",1964677,"2019-04-15 00:16:56","MADRID","VALENCIA","2019-04-20 15:30:00","2019-04-20 22:31:00","AVE-MD",NA,"Turista","Promo"
"9076",2046064,"2019-04-15 11:29:17","MADRID","SEVILLA","2019-04-17 18:35:00","2019-04-17 21:08:00","ALVIA",87.4,"Preferente","Flexible"
"9077",822381,"2019-04-26 07:25:51","MADRID","VALENCIA","2019-06-23 06:20:00","2019-06-23 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"9078",1176795,"2019-05-02 11:22:26","SEVILLA","MADRID","2019-05-30 14:58:00","2019-05-30 17:50:00","ALVIA",NA,"Turista","Flexible"
"9079",628608,"2019-04-23 21:08:03","VALENCIA","MADRID","2019-05-29 14:10:00","2019-05-29 15:48:00","AVE",33.65,"Turista","Promo"
"9080",1971854,"2019-04-15 01:13:32","MADRID","BARCELONA","2019-05-01 19:00:00","2019-05-01 21:30:00","AVE",78.8,"Turista","Promo"
"9081",2339052,"2019-04-17 10:05:14","MADRID","VALENCIA","2019-06-03 16:05:00","2019-06-03 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"9082",2074538,"2019-04-15 15:08:41","SEVILLA","MADRID","2019-05-31 12:40:00","2019-05-31 15:23:00","AVE",53.4,"Turista","Promo"
"9083",1476691,"2019-05-08 05:47:49","SEVILLA","MADRID","2019-05-19 12:18:00","2019-05-19 14:56:00","ALVIA",NA,"Turista","Flexible"
"9084",2134617,"2019-04-16 00:04:13","VALENCIA","MADRID","2019-04-29 09:40:00","2019-04-29 11:20:00","AVE",57.75,"Turista","Promo"
"9085",1733915,"2019-04-13 05:05:27","MADRID","SEVILLA","2019-04-13 09:45:00","2019-04-13 12:27:00","INTERCITY",NA,"Turista","Flexible"
"9086",2064628,"2019-04-15 13:30:54","VALENCIA","MADRID","2019-05-27 09:00:00","2019-05-27 11:33:00","ALVIA",35.5,"Turista","Promo"
"9087",1063599,"2019-04-30 09:21:02","MADRID","VALENCIA","2019-05-25 17:40:00","2019-05-25 19:20:00","AVE",33.65,"Turista","Promo"
"9088",2472271,"2019-04-18 10:00:30","SEVILLA","MADRID","2019-04-27 16:45:00","2019-04-27 19:17:00","AVE",60.3,"Turista","Promo"
"9089",1471812,"2019-05-08 05:10:48","MADRID","BARCELONA","2019-07-04 07:20:00","2019-07-04 09:50:00","AVE",78.8,"Turista","Promo"
"9090",2324116,"2019-04-17 07:11:32","MADRID","VALENCIA","2019-06-15 08:00:00","2019-06-15 14:10:00","REGIONAL",28.35,"Turista","Adulto ida"
"9091",593027,"2019-04-23 14:30:39","MADRID","SEVILLA","2019-06-01 07:00:00","2019-06-01 09:55:00","AV City",58.95,"Turista Plus","Promo"
"9092",727992,"2019-04-24 19:28:38","MADRID","SEVILLA","2019-05-05 16:00:00","2019-05-05 18:30:00","AVE",69.4,"Preferente","Promo"
"9093",30644,"2019-04-19 11:08:32","PONFERRADA","MADRID","2019-05-09 06:11:00","2019-05-09 10:15:00","ALVIA",33.5,"Turista","Promo"
"9094",1833581,"2019-04-14 04:17:33","MADRID","SEVILLA","2019-05-12 12:00:00","2019-05-12 14:32:00","AVE",60.3,"Turista","Promo"
"9095",1922614,"2019-04-14 18:15:10","MADRID","VALENCIA","2019-04-21 12:42:00","2019-04-21 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"9096",1562420,"2019-05-09 09:20:45","MADRID","VALENCIA","2019-05-13 15:30:00","2019-05-13 22:31:00","AVE-MD",NA,"Turista","Promo"
"9097",1871281,"2019-04-14 11:27:56","MADRID","SEVILLA","2019-05-17 06:20:00","2019-05-17 09:16:00","AV City",49.15,"Turista","Promo"
"9098",2258231,"2019-04-16 19:41:38","VALENCIA","MADRID","2019-04-23 08:40:00","2019-04-23 10:20:00","AVE",73.1,"Turista","Flexible"
"9099",1561200,"2019-05-09 09:13:25","BARCELONA","MADRID","2019-05-14 13:25:00","2019-05-14 16:10:00","AVE",107.7,"Turista","Flexible"
"9100",1250099,"2019-05-03 23:11:49","MADRID","PONFERRADA","2019-05-18 12:20:00","2019-05-18 18:52:00","LD-MD",34.35,"Turista con enlace","Promo +"
"9101",921815,"2019-04-27 21:46:27","MADRID","BARCELONA","2019-05-05 06:20:00","2019-05-05 09:29:00","AVE",66.75,"Turista","Promo"
"9102",970226,"2019-04-28 17:33:09","MADRID","SEVILLA","2019-05-10 08:00:00","2019-05-10 10:32:00","AVE",76.3,"Turista","Flexible"
"9103",1345998,"2019-05-05 21:40:25","MADRID","BARCELONA","2019-05-22 16:00:00","2019-05-22 18:30:00","AVE",78.8,"Turista","Promo"
"9104",1894167,"2019-04-14 14:06:29","BARCELONA","MADRID","2019-05-06 15:00:00","2019-05-06 17:45:00","AVE",102.15,"Turista Plus","Promo"
"9105",1298926,"2019-05-04 21:40:24","MADRID","VALENCIA","2019-05-14 16:05:00","2019-05-14 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"9106",731482,"2019-04-24 21:09:29","BARCELONA","MADRID","2019-05-30 20:00:00","2019-05-30 23:10:00","AVE",49.55,"Turista","Promo"
"9107",2206163,"2019-04-16 10:32:30","PONFERRADA","MADRID","2019-05-12 18:55:00","2019-05-12 23:03:00","ALVIA",27.9,"Turista","Promo"
"9108",28231,"2019-04-19 10:32:19","BARCELONA","MADRID","2019-06-01 14:00:00","2019-06-01 17:10:00","AVE",58.15,"Turista","Promo"
"9109",957120,"2019-04-28 13:05:17","MADRID","SEVILLA","2019-05-14 15:00:00","2019-05-14 17:21:00","AVE",53.4,"Turista","Promo"
"9110",2253480,"2019-04-16 18:47:10","BARCELONA","MADRID","2019-04-24 06:05:00","2019-04-24 09:15:00","AVE",59.5,"Turista Plus","Promo"
"9111",1259304,"2019-05-04 03:16:27","SEVILLA","MADRID","2019-05-21 06:45:00","2019-05-21 09:15:00","AVE",60.3,"Turista","Promo"
"9112",1097824,"2019-04-30 23:47:09","BARCELONA","MADRID","2019-05-06 06:40:00","2019-05-06 09:25:00","AVE",90.5,"Turista Plus","Promo"
"9113",2318166,"2019-04-17 06:14:12","BARCELONA","MADRID","2019-05-09 07:40:00","2019-05-09 10:10:00","AVE",100.4,"Turista","Promo"
"9114",98545,"2019-04-19 23:19:30","SEVILLA","MADRID","2019-04-25 21:00:00","2019-04-25 23:52:00","AV City",49.15,"Turista","Promo"
"9115",2184544,"2019-04-16 07:24:14","MADRID","BARCELONA","2019-04-23 08:30:00","2019-04-23 11:15:00","AVE",90.5,"Turista Plus","Promo"
"9116",978052,"2019-04-28 21:13:36","SEVILLA","MADRID","2019-05-02 10:45:00","2019-05-02 13:17:00","AVE",47.3,"Turista","Promo"
"9117",1948660,"2019-04-14 22:04:15","MADRID","BARCELONA","2019-05-23 20:30:00","2019-05-23 23:40:00","AVE",66.75,"Turista","Promo"
"9118",734220,"2019-04-24 21:33:39","MADRID","VALENCIA","2019-05-21 16:05:00","2019-05-21 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"9119",1559649,"2019-05-09 07:48:23","MADRID","SEVILLA","2019-07-07 14:00:00","2019-07-07 16:32:00","AVE",47.3,"Turista","Promo"
"9120",1644527,"2019-04-12 08:00:30","MADRID","SEVILLA","2019-05-04 18:00:00","2019-05-04 20:32:00","AVE",76.3,"Turista","Flexible"
"9121",381323,"2019-04-22 01:14:28","MADRID","BARCELONA","2019-05-10 14:00:00","2019-05-10 16:30:00","AVE",58.45,"Turista","Promo"
"9122",2481000,"2019-04-18 11:26:52","SEVILLA","MADRID","2019-05-24 16:15:00","2019-05-24 18:54:00","AVE",60.3,"Turista","Promo"
"9123",316197,"2019-04-21 14:12:29","BARCELONA","MADRID","2019-05-09 06:25:00","2019-05-09 08:55:00","AVE",78.8,"Turista","Promo"
"9124",803111,"2019-04-25 23:29:50","SEVILLA","MADRID","2019-05-10 14:58:00","2019-05-10 17:50:00","ALVIA",NA,"Turista","Flexible"
"9125",298804,"2019-04-21 11:18:04","BARCELONA","MADRID","2019-05-06 06:05:00","2019-05-06 09:15:00","AVE",98,"Preferente","Promo"
"9126",403884,"2019-04-22 05:08:46","BARCELONA","MADRID","2019-04-22 20:00:00","2019-04-22 23:10:00","AVE",143.4,"Preferente","Promo"
"9127",784839,"2019-04-25 17:05:01","MADRID","BARCELONA","2019-05-08 19:00:00","2019-05-08 21:30:00","AVE",78.8,"Turista","Promo"
"9128",610115,"2019-04-23 17:35:56","SEVILLA","MADRID","2019-05-31 19:45:00","2019-05-31 22:17:00","AVE",47.3,"Turista","Promo"
"9129",526001,"2019-04-23 02:27:32","MADRID","VALENCIA","2019-05-08 09:10:00","2019-05-08 10:58:00","AVE",57.75,"Turista","Promo"
"9130",947668,"2019-04-28 09:15:23","MADRID","BARCELONA","2019-05-20 15:30:00","2019-05-20 18:40:00","AVE",90.5,"Turista Plus","Promo"
"9131",2368943,"2019-04-17 15:27:48","MADRID","VALENCIA","2019-05-09 09:10:00","2019-05-09 10:58:00","AVE",57.75,"Turista","Promo"
"9132",207683,"2019-04-20 19:13:21","VALENCIA","MADRID","2019-04-28 20:15:00","2019-04-28 21:55:00","AVE",51.15,"Turista","Promo"
"9133",2144761,"2019-04-16 01:21:24","BARCELONA","MADRID","2019-05-16 08:25:00","2019-05-16 10:55:00","AVE",94.55,"Turista Plus","Promo"
"9134",2160207,"2019-04-16 03:31:47","MADRID","SEVILLA","2019-05-31 08:00:00","2019-05-31 10:32:00","AVE",69.4,"Preferente","Promo"
"9135",2323847,"2019-04-17 07:09:58","SEVILLA","MADRID","2019-04-19 10:45:00","2019-04-19 13:17:00","AVE",69.4,"Preferente","Promo"
"9136",500105,"2019-04-22 22:07:55","MADRID","SEVILLA","2019-05-31 06:20:00","2019-05-31 09:16:00","AV City",43.55,"Turista","Promo"
"9137",1622655,"2019-04-12 01:19:42","MADRID","VALENCIA","2019-04-29 17:40:00","2019-04-29 19:20:00","AVE",66.55,"Preferente","Promo"
"9138",230251,"2019-04-21 01:38:13","MADRID","VALENCIA","2019-04-25 18:40:00","2019-04-25 20:20:00","AVE",97.35,"Preferente","Promo"
"9139",639868,"2019-04-23 23:07:49","BARCELONA","MADRID","2019-04-28 16:25:00","2019-04-28 18:55:00","AVE",68.65,"Turista","Promo"
"9140",658229,"2019-04-24 02:33:11","VALENCIA","MADRID","2019-04-25 09:40:00","2019-04-25 11:20:00","AVE",66.55,"Preferente","Promo"
"9141",1548066,"2019-05-09 05:05:49","MADRID","SEVILLA","2019-06-21 20:00:00","2019-06-21 22:21:00","AVE",53.4,"Turista","Promo"
"9142",1831695,"2019-04-14 04:04:55","MADRID","BARCELONA","2019-05-22 08:30:00","2019-05-22 11:15:00","AVE",75.4,"Turista","Promo"
"9143",1443696,"2019-05-07 15:19:43","BARCELONA","MADRID","2019-05-17 18:00:00","2019-05-17 21:10:00","AVE",143.4,"Preferente","Promo"
"9144",1119541,"2019-05-01 09:33:37","SEVILLA","MADRID","2019-05-27 09:40:00","2019-05-27 12:23:00","AVE",76.3,"Turista","Flexible"
"9145",1119062,"2019-05-01 09:26:19","VALENCIA","MADRID","2019-05-12 08:00:00","2019-05-12 09:53:00","AVE",66.55,"Preferente","Promo"
"9146",729277,"2019-04-24 19:39:12","VALENCIA","MADRID","2019-05-23 12:40:00","2019-05-23 14:20:00","AVE",45.3,"Turista","Promo"
"9147",388827,"2019-04-22 02:32:53","BARCELONA","MADRID","2019-04-24 18:25:00","2019-04-24 20:55:00","AVE",152.5,"Turista Plus","Flexible"
"9148",1602120,"2019-04-11 22:12:09","MADRID","SEVILLA","2019-04-12 18:35:00","2019-04-12 21:08:00","ALVIA",87.4,"Preferente","Flexible"
"9149",1752619,"2019-04-13 09:05:20","MADRID","BARCELONA","2019-05-24 13:25:00","2019-05-24 16:24:00","AVE-TGV",NA,"Turista","Promo"
"9150",2066195,"2019-04-15 13:37:03","MADRID","BARCELONA","2019-05-15 09:00:00","2019-05-15 11:45:00","AVE",75.4,"Turista","Promo"
"9151",397369,"2019-04-22 04:10:23","MADRID","BARCELONA","2019-05-13 17:00:00","2019-05-13 19:30:00","AVE",88.95,"Turista","Promo"
"9152",1474184,"2019-05-08 05:25:48","MADRID","BARCELONA","2019-05-18 11:30:00","2019-05-18 14:40:00","AVE",107.7,"Turista","Flexible"
"9153",446749,"2019-04-22 12:35:53","MADRID","SEVILLA","2019-05-19 19:30:00","2019-05-19 22:05:00","AVE",69.4,"Preferente","Promo"
"9154",839411,"2019-04-26 13:35:33","SEVILLA","MADRID","2019-05-06 13:40:00","2019-05-06 16:10:00","AVE",76.3,"Turista","Flexible"
"9155",1515502,"2019-05-08 19:04:07","MADRID","SEVILLA","2019-05-23 08:30:00","2019-05-23 11:14:00","ALVIA",NA,"Turista","Promo"
"9156",1542085,"2019-05-09 03:12:44","MADRID","BARCELONA","2019-06-30 15:30:00","2019-06-30 18:40:00","AVE",90.5,"Turista Plus","Promo"
"9157",1684287,"2019-04-12 17:10:39","MADRID","BARCELONA","2019-05-22 09:30:00","2019-05-22 12:34:00","AVE",NA,"Turista","Promo"
"9158",2284476,"2019-04-17 00:17:45","SEVILLA","MADRID","2019-04-18 17:45:00","2019-04-18 20:17:00","AVE",53.4,"Turista","Promo"
"9159",188300,"2019-04-20 15:38:05","VALENCIA","MADRID","2019-05-10 17:30:00","2019-05-10 23:58:00","MD-LD",32.4,"Turista con enlace","Promo +"
"9160",1014075,"2019-04-29 11:46:57","BARCELONA","MADRID","2019-05-10 07:05:00","2019-05-10 09:50:00","AVE",75.4,"Turista","Promo"
"9161",1122620,"2019-05-01 11:20:27","BARCELONA","MADRID","2019-05-20 07:25:00","2019-05-20 10:01:00","AVE",107.7,"Turista","Flexible"
"9162",796421,"2019-04-25 21:17:06","VALENCIA","MADRID","2019-05-29 15:10:00","2019-05-29 17:03:00","AVE",39.45,"Turista","Promo"
"9163",1308314,"2019-05-05 03:34:03","MADRID","SEVILLA","2019-05-27 16:30:00","2019-05-27 18:51:00","AVE",47.3,"Turista","Promo"
"9164",2364280,"2019-04-17 14:37:54","MADRID","SEVILLA","2019-05-03 13:00:00","2019-05-03 15:40:00","AVE",76.3,"Turista","Flexible"
"9165",62315,"2019-04-19 16:37:49","MADRID","SEVILLA","2019-04-24 11:00:00","2019-04-24 13:32:00","AVE",60.3,"Turista","Promo"
"9166",2299783,"2019-04-17 03:13:46","MADRID","BARCELONA","2019-05-25 08:30:00","2019-05-25 11:15:00","AVE",85.1,"Turista","Promo"
"9167",92278,"2019-04-19 22:16:34","VALENCIA","MADRID","2019-05-25 08:10:00","2019-05-25 12:22:00","INTERCITY",30.9,"Turista Plus","Promo"
"9168",2473852,"2019-04-18 10:15:12","MADRID","BARCELONA","2019-05-06 11:30:00","2019-05-06 14:40:00","AVE",107.7,"Turista","Flexible"
"9169",1119446,"2019-05-01 09:33:09","SEVILLA","MADRID","2019-05-04 08:45:00","2019-05-04 11:15:00","AVE",76.3,"Turista","Flexible"
"9170",1252379,"2019-05-03 23:39:09","MADRID","VALENCIA","2019-05-28 15:40:00","2019-05-28 17:22:00","AVE",33.65,"Turista","Promo"
"9171",1244546,"2019-05-03 19:39:22","VALENCIA","MADRID","2019-05-19 18:35:00","2019-05-19 20:21:00","AVE",57.75,"Turista","Promo"
"9172",1075742,"2019-04-30 15:03:39","MADRID","VALENCIA","2019-05-13 06:08:00","2019-05-13 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"9173",24992,"2019-04-19 10:05:06","SEVILLA","MADRID","2019-05-12 16:15:00","2019-05-12 18:54:00","AVE",76.3,"Turista","Flexible"
"9174",131236,"2019-04-20 05:16:09","VALENCIA","MADRID","2019-05-03 06:20:00","2019-05-03 10:36:00","INTERCITY",30.05,"Turista","Promo"
"9175",1509415,"2019-05-08 17:10:43","MADRID","BARCELONA","2019-07-03 14:00:00","2019-07-03 16:30:00","AVE",NA,"Turista","Promo"
"9176",155511,"2019-04-20 09:38:20","PONFERRADA","MADRID","2019-05-21 06:11:00","2019-05-21 11:57:00","LD",NA,"Turista","Promo"
"9177",173636,"2019-04-20 13:10:43","MADRID","BARCELONA","2019-05-10 07:00:00","2019-05-10 09:30:00","AVE",78.8,"Turista","Promo"
"9178",1531056,"2019-05-08 23:32:10","MADRID","VALENCIA","2019-05-21 16:55:00","2019-05-21 22:02:00","AVE-LD",56.1,"Turista con enlace","Flexible"
"9179",32688,"2019-04-19 11:30:22","SEVILLA","MADRID","2019-04-24 07:15:00","2019-04-24 09:55:00","AVE",76.3,"Turista","Flexible"
"9180",1982328,"2019-04-15 02:35:07","MADRID","VALENCIA","2019-04-24 20:40:00","2019-04-24 22:24:00","AVE",45.3,"Turista","Promo"
"9181",388228,"2019-04-22 02:29:00","MADRID","SEVILLA","2019-05-22 08:30:00","2019-05-22 11:14:00","ALVIA",52.45,"Preferente","Promo"
"9182",2123584,"2019-04-15 22:12:51","SEVILLA","MADRID","2019-05-21 20:36:00","2019-05-21 23:14:00","ALVIA",67.2,"Turista","Flexible"
"9183",1130938,"2019-05-01 15:05:26","MADRID","BARCELONA","2019-05-11 18:30:00","2019-05-11 21:20:00","AVE",86.8,"Preferente","Promo"
"9184",394845,"2019-04-22 03:31:04","MADRID","VALENCIA","2019-05-06 20:40:00","2019-05-06 22:24:00","AVE",27.8,"Turista","Promo"
"9185",1274273,"2019-05-04 09:47:25","MADRID","BARCELONA","2019-05-18 06:20:00","2019-05-18 09:29:00","AVE",80.15,"Turista Plus","Promo"
"9186",2415356,"2019-04-17 23:39:58","PONFERRADA","MADRID","2019-05-03 11:44:00","2019-05-03 16:00:00","MD-LD",54.1,"Turista con enlace","Flexible"
"9187",1075312,"2019-04-30 15:00:28","VALENCIA","MADRID","2019-05-06 17:30:00","2019-05-06 23:58:00","MD-LD",32.4,"Turista con enlace","Promo +"
"9188",2180124,"2019-04-16 06:33:15","MADRID","VALENCIA","2019-04-17 18:40:00","2019-04-17 20:20:00","AVE",NA,"",""
"9189",2197624,"2019-04-16 09:19:51","MADRID","SEVILLA","2019-05-05 09:00:00","2019-05-05 11:38:00","AVE",76.3,"Turista","Flexible"
"9190",1894502,"2019-04-14 14:08:09","BARCELONA","MADRID","2019-06-01 09:00:00","2019-06-01 11:45:00","AVE",85.1,"Turista","Promo"
"9191",2251734,"2019-04-16 18:35:56","MADRID","VALENCIA","2019-05-31 21:10:00","2019-05-31 23:03:00","AVE",45.3,"Turista","Promo"
"9192",1352870,"2019-05-06 01:19:56","BARCELONA","MADRID","2019-05-24 16:25:00","2019-05-24 18:55:00","AVE",127.1,"Turista","Flexible"
"9193",404721,"2019-04-22 05:15:41","SEVILLA","MADRID","2019-04-27 15:45:00","2019-04-27 18:15:00","AVE",76.3,"Turista","Flexible"
"9194",812083,"2019-04-26 03:24:23","VALENCIA","MADRID","2019-05-18 12:40:00","2019-05-18 14:20:00","AVE",45.3,"Turista","Promo"
"9195",1832785,"2019-04-14 04:12:45","MADRID","SEVILLA","2019-05-30 11:00:00","2019-05-30 13:32:00","AVE",76.3,"Turista","Flexible"
"9196",606344,"2019-04-23 17:04:31","MADRID","SEVILLA","2019-05-24 18:35:00","2019-05-24 21:08:00","ALVIA",NA,"Turista","Flexible"
"9197",1013760,"2019-04-29 11:45:20","BARCELONA","MADRID","2019-05-23 14:00:00","2019-05-23 17:10:00","AVE",75.4,"Turista","Promo"
"9198",2310303,"2019-04-17 04:44:18","MADRID","BARCELONA","2019-04-19 19:00:00","2019-04-19 21:30:00","AVE",98.55,"Preferente","Promo"
